Países;Niveles de educación;Sexo;Periodo;Total
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;8,8
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;6
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;5,7
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;8,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;10,3
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;10,9
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;9,6
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;11,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;12,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;11,6
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;11,1
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;11,5
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;4,9
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;5
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;5,1
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;5,4
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;4,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;5,6
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;5,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;6,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;8,1
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;8,8
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;8,8
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;8,2
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;8
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;8,8
Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;8,1
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;3
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;3,3
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;3,9
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;4,6
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;4,8
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;3,5
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;3,4
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;3,8
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;3,4
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;3,3
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;4,5
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;6
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;6,5
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;6,7
Malta;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;6,2
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;2,7
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3,4
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;4,8
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;4,8
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;4
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;3,9
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;3,6
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;3,9
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;4,2
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;4,4
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;4
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;3,3
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;4,7
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;5,3
Malta;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;5,3
Malta;Educación superior (nivel 5-8);Mujeres;2023;2,2
Malta;Educación superior (nivel 5-8);Mujeres;2022;3,1
Malta;Educación superior (nivel 5-8);Mujeres;2021;2,2
Malta;Educación superior (nivel 5-8);Mujeres;2020;3,4
Malta;Educación superior (nivel 5-8);Mujeres;2019;3,7
Malta;Educación superior (nivel 5-8);Mujeres;2018;2,4
Malta;Educación superior (nivel 5-8);Mujeres;2017;1,7
Malta;Educación superior (nivel 5-8);Mujeres;2016;1,9
Malta;Educación superior (nivel 5-8);Mujeres;2015;2,4
Malta;Educación superior (nivel 5-8);Mujeres;2014;2,8
Malta;Educación superior (nivel 5-8);Mujeres;2013;2,6
Malta;Educación superior (nivel 5-8);Mujeres;2012;2,9
Malta;Educación superior (nivel 5-8);Mujeres;2011;2,2
Malta;Educación superior (nivel 5-8);Mujeres;2010;..
Malta;Educación superior (nivel 5-8);Mujeres;2009;3,1
Malta;Educación superior (nivel 5-8);Hombres;2023;2,1
Malta;Educación superior (nivel 5-8);Hombres;2022;2,6
Malta;Educación superior (nivel 5-8);Hombres;2021;1,2
Malta;Educación superior (nivel 5-8);Hombres;2020;3,5
Malta;Educación superior (nivel 5-8);Hombres;2019;2,5
Malta;Educación superior (nivel 5-8);Hombres;2018;2,1
Malta;Educación superior (nivel 5-8);Hombres;2017;2
Malta;Educación superior (nivel 5-8);Hombres;2016;..
Malta;Educación superior (nivel 5-8);Hombres;2015;..
Malta;Educación superior (nivel 5-8);Hombres;2014;2,4
Malta;Educación superior (nivel 5-8);Hombres;2013;2,6
Malta;Educación superior (nivel 5-8);Hombres;2012;2,3
Malta;Educación superior (nivel 5-8);Hombres;2011;..
Malta;Educación superior (nivel 5-8);Hombres;2010;..
Malta;Educación superior (nivel 5-8);Hombres;2009;..
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;6,5
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;6,9
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;8,1
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;7,2
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;6
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;7,4
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;9,4
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;10,8
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;11,9
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;12,7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;11,3
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;10,2
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;8,7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;7,6
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;5,7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;5,2
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;4,8
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;6,3
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;6,4
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;5,7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;6
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;7,5
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;9,1
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;10,6
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;11,8
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;11,3
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;8,7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;7,1
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;7
Países Bajos;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;5,3
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;3,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;3,4
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;4,4
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;3,8
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;3,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;3,7
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;5,4
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;6,7
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;7,6
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;8
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;7,5
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;5,9
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;5
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;4,1
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;3,1
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;3,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;3,7
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;3,6
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;3,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;3,6
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;4,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;5,5
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;6,5
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;7
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;7,1
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;5,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;4,2
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;3,8
Países Bajos;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2023;3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2022;2,8
Países Bajos;Educación superior (nivel 5-8);Mujeres;2021;3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2020;2,7
Países Bajos;Educación superior (nivel 5-8);Mujeres;2019;2,3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2018;2,5
Países Bajos;Educación superior (nivel 5-8);Mujeres;2017;3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2016;3,8
Países Bajos;Educación superior (nivel 5-8);Mujeres;2015;4,1
Países Bajos;Educación superior (nivel 5-8);Mujeres;2014;4,3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2013;4,3
Países Bajos;Educación superior (nivel 5-8);Mujeres;2012;3,7
Países Bajos;Educación superior (nivel 5-8);Mujeres;2011;3,4
Países Bajos;Educación superior (nivel 5-8);Mujeres;2010;2,7
Países Bajos;Educación superior (nivel 5-8);Mujeres;2009;2,2
Países Bajos;Educación superior (nivel 5-8);Hombres;2023;2,5
Países Bajos;Educación superior (nivel 5-8);Hombres;2022;2,6
Países Bajos;Educación superior (nivel 5-8);Hombres;2021;2,9
Países Bajos;Educación superior (nivel 5-8);Hombres;2020;2,4
Países Bajos;Educación superior (nivel 5-8);Hombres;2019;2,3
Países Bajos;Educación superior (nivel 5-8);Hombres;2018;2,5
Países Bajos;Educación superior (nivel 5-8);Hombres;2017;2,8
Países Bajos;Educación superior (nivel 5-8);Hombres;2016;3,3
Países Bajos;Educación superior (nivel 5-8);Hombres;2015;3,6
Países Bajos;Educación superior (nivel 5-8);Hombres;2014;3,8
Países Bajos;Educación superior (nivel 5-8);Hombres;2013;4,1
Países Bajos;Educación superior (nivel 5-8);Hombres;2012;3,1
Países Bajos;Educación superior (nivel 5-8);Hombres;2011;2,9
Países Bajos;Educación superior (nivel 5-8);Hombres;2010;2,9
Países Bajos;Educación superior (nivel 5-8);Hombres;2009;2,1
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;10,7
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;11,2
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;12,5
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;10,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;8,8
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;9,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;11,2
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;10,9
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;9,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;10
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;9,3
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;8,8
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;8,3
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;8
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;9,5
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;12,8
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;11,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;15,1
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;13,9
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;12,4
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;13,2
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;15
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;14,7
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;12,9
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;13
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;11,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;10,9
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;9,9
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;10,6
Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;12,1
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;4,2
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;3,8
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;6
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;4,9
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;3,9
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;4,1
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;4,5
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;5,4
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;5
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;4,7
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;4,5
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;4,2
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;3,9
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;4,1
Austria;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;4,2
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;5,1
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;4,4
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;5,6
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;5,1
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;4
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;4,3
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;5,5
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;6,1
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;5,8
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;5,4
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;4,9
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;4,6
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;4,1
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;4,6
Austria;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;5
Austria;Educación superior (nivel 5-8);Mujeres;2023;3,7
Austria;Educación superior (nivel 5-8);Mujeres;2022;3,2
Austria;Educación superior (nivel 5-8);Mujeres;2021;4
Austria;Educación superior (nivel 5-8);Mujeres;2020;3,8
Austria;Educación superior (nivel 5-8);Mujeres;2019;3,4
Austria;Educación superior (nivel 5-8);Mujeres;2018;3,3
Austria;Educación superior (nivel 5-8);Mujeres;2017;3,2
Austria;Educación superior (nivel 5-8);Mujeres;2016;3,4
Austria;Educación superior (nivel 5-8);Mujeres;2015;3,7
Austria;Educación superior (nivel 5-8);Mujeres;2014;4,2
Austria;Educación superior (nivel 5-8);Mujeres;2013;4,2
Austria;Educación superior (nivel 5-8);Mujeres;2012;2,8
Austria;Educación superior (nivel 5-8);Mujeres;2011;3,2
Austria;Educación superior (nivel 5-8);Mujeres;2010;2,8
Austria;Educación superior (nivel 5-8);Mujeres;2009;3,3
Austria;Educación superior (nivel 5-8);Hombres;2023;3
Austria;Educación superior (nivel 5-8);Hombres;2022;3,2
Austria;Educación superior (nivel 5-8);Hombres;2021;4
Austria;Educación superior (nivel 5-8);Hombres;2020;3
Austria;Educación superior (nivel 5-8);Hombres;2019;2,7
Austria;Educación superior (nivel 5-8);Hombres;2018;3,1
Austria;Educación superior (nivel 5-8);Hombres;2017;3,1
Austria;Educación superior (nivel 5-8);Hombres;2016;3,8
Austria;Educación superior (nivel 5-8);Hombres;2015;4
Austria;Educación superior (nivel 5-8);Hombres;2014;3,8
Austria;Educación superior (nivel 5-8);Hombres;2013;2,9
Austria;Educación superior (nivel 5-8);Hombres;2012;2
Austria;Educación superior (nivel 5-8);Hombres;2011;2,2
Austria;Educación superior (nivel 5-8);Hombres;2010;2,3
Austria;Educación superior (nivel 5-8);Hombres;2009;2,1
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;7,8
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;8,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;7,3
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;9,9
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;9,6
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;9,1
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;11,5
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;14,1
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;17,3
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;19,3
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;21,4
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;19,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;18,5
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;17,6
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;15,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;6,4
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;7,6
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;8,6
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;7,9
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;7,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;10,4
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;12,5
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;14,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;16,7
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;18,9
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;19,9
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;19,4
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;18,2
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;17,5
Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;14,1
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;4,3
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;4
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;4,5
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;4
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;4,4
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;5,1
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;6,2
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;7,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;9,4
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;11,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;13,2
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;12,9
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;12,1
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;11,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;9,8
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;3,3
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3,1
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;3,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;3,2
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;3,1
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;4
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;5,2
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;6,4
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;7,7
