Países;Sexo/Brecha de género;Niveles de educación;Periodo;Total
Luxemburgo;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;11,1
Luxemburgo;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;12,8
Luxemburgo;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;13,7
Luxemburgo;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;15
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;4,4
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;5
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;8,7
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;6,8
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;8,5
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;7,4
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;6,1
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;7
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;8,3
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;8,6
Luxemburgo;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;10,5
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;51,5
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;50,4
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;48,9
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;45,1
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;46,3
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;46,2
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;45,4
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;42,1
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;38,8
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;37
Hungría;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;32,3
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;74,2
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;73,7
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;72
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;66,6
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;67,5
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;66,6
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;66,1
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;65
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;62,7
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;60,6
Hungría;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;58
Hungría;Mujeres;Educación superior (nivel 5-8);2023;89,3
Hungría;Mujeres;Educación superior (nivel 5-8);2022;88,8
Hungría;Mujeres;Educación superior (nivel 5-8);2021;87,2
Hungría;Mujeres;Educación superior (nivel 5-8);2020;79,4
Hungría;Mujeres;Educación superior (nivel 5-8);2019;79,8
Hungría;Mujeres;Educación superior (nivel 5-8);2018;80
Hungría;Mujeres;Educación superior (nivel 5-8);2017;78,9
Hungría;Mujeres;Educación superior (nivel 5-8);2016;80
Hungría;Mujeres;Educación superior (nivel 5-8);2015;77,3
Hungría;Mujeres;Educación superior (nivel 5-8);2014;76,2
Hungría;Mujeres;Educación superior (nivel 5-8);2013;74,2
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;68,9
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;66,5
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;67,7
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;65,9
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;67
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;67,2
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;64,7
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;61,4
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;57,2
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;53,6
Hungría;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;45,9
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;85,3
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;85,3
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;84
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;83,2
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;83,5
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;82,2
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;81,4
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;79,2
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;76,3
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;74,2
Hungría;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;70,9
Hungría;Hombres;Educación superior (nivel 5-8);2023;94,3
Hungría;Hombres;Educación superior (nivel 5-8);2022;94,9
Hungría;Hombres;Educación superior (nivel 5-8);2021;93,8
Hungría;Hombres;Educación superior (nivel 5-8);2020;93,5
Hungría;Hombres;Educación superior (nivel 5-8);2019;93
Hungría;Hombres;Educación superior (nivel 5-8);2018;91,9
Hungría;Hombres;Educación superior (nivel 5-8);2017;91,6
Hungría;Hombres;Educación superior (nivel 5-8);2016;90,5
Hungría;Hombres;Educación superior (nivel 5-8);2015;88,6
Hungría;Hombres;Educación superior (nivel 5-8);2014;87,1
Hungría;Hombres;Educación superior (nivel 5-8);2013;85,4
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;17,4
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;16,1
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;18,8
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;20,8
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;20,7
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;21
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;19,3
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;19,3
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;18,4
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;16,6
Hungría;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;13,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;11,1
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;11,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;12
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;16,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;16
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;15,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;15,3
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;14,2
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;13,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;13,6
Hungría;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;12,9
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;5
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;6,1
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;6,6
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;14,1
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;13,2
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;11,9
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;12,7
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;10,5
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;11,3
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;10,9
Hungría;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;11,2
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;48,5
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;47,3
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;44,3
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;43
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;44,9
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;39,9
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;35,9
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;34,7
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;31,6
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;32
Malta;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;29,9
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;78
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;80,1
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;76,4
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;75,1
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;71,3
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;74,3
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;74,3
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;71,4
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;71,4
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;72,6
Malta;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;68,8
Malta;Mujeres;Educación superior (nivel 5-8);2023;89,2
Malta;Mujeres;Educación superior (nivel 5-8);2022;87,5
Malta;Mujeres;Educación superior (nivel 5-8);2021;84,1
Malta;Mujeres;Educación superior (nivel 5-8);2020;83,3
Malta;Mujeres;Educación superior (nivel 5-8);2019;81,1
Malta;Mujeres;Educación superior (nivel 5-8);2018;87
Malta;Mujeres;Educación superior (nivel 5-8);2017;87,7
Malta;Mujeres;Educación superior (nivel 5-8);2016;86
Malta;Mujeres;Educación superior (nivel 5-8);2015;85,2
Malta;Mujeres;Educación superior (nivel 5-8);2014;84,2
Malta;Mujeres;Educación superior (nivel 5-8);2013;82,7
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;83,2
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;79,5
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;80,7
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;79,4
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;80,3
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;80,5
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;79,6
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;78,3
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;77
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;75,4
Malta;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;73,5
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;89,8
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;88,6
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;86
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;85,4
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;87,5
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;86,4
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;85,8
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;85,9
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;84,5
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;84,2
Malta;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;83,7
Malta;Hombres;Educación superior (nivel 5-8);2023;92
Malta;Hombres;Educación superior (nivel 5-8);2022;91,3
Malta;Hombres;Educación superior (nivel 5-8);2021;92,7
Malta;Hombres;Educación superior (nivel 5-8);2020;91,9
Malta;Hombres;Educación superior (nivel 5-8);2019;92,4
Malta;Hombres;Educación superior (nivel 5-8);2018;93
Malta;Hombres;Educación superior (nivel 5-8);2017;93,3
Malta;Hombres;Educación superior (nivel 5-8);2016;92,2
Malta;Hombres;Educación superior (nivel 5-8);2015;91,3
Malta;Hombres;Educación superior (nivel 5-8);2014;91,1
Malta;Hombres;Educación superior (nivel 5-8);2013;90,7
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;34,7
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;32,2
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;36,4
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;36,4
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;35,4
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;40,6
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;43,7
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;43,6
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;45,4
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;43,4
Malta;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;43,6
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;11,8
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;8,5
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;9,6
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;10,3
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;16,2
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;12,1
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;11,5
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;14,5
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;13,1
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;11,6
Malta;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;14,9
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;2,8
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;3,8
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;8,6
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;8,6
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;11,3
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;6
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;5,6
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;6,2
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;6,1
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;6,9
Malta;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;8
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;60,2
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;58,1
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;57,7
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;52,7
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;52,2
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;51,3
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;49,8
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;49,7
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;49,3
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;47,9
Países Bajos;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;51,2
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;80,2
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;79,7
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;78,2
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;76
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;77
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;75,4
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;74,3
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;73,3
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;72,4
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;71,9
Países Bajos;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;73,4
Países Bajos;Mujeres;Educación superior (nivel 5-8);2023;87,2
Países Bajos;Mujeres;Educación superior (nivel 5-8);2022;87
Países Bajos;Mujeres;Educación superior (nivel 5-8);2021;86
Países Bajos;Mujeres;Educación superior (nivel 5-8);2020;86,1
Países Bajos;Mujeres;Educación superior (nivel 5-8);2019;86,5
Países Bajos;Mujeres;Educación superior (nivel 5-8);2018;86,2
Países Bajos;Mujeres;Educación superior (nivel 5-8);2017;85,4
Países Bajos;Mujeres;Educación superior (nivel 5-8);2016;84,9
Países Bajos;Mujeres;Educación superior (nivel 5-8);2015;84,8
Países Bajos;Mujeres;Educación superior (nivel 5-8);2014;84,1
Países Bajos;Mujeres;Educación superior (nivel 5-8);2013;85,8
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;77,8
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;76,9
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;75
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;72,8
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;74
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;73,7
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;72,4
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;71,9
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;70,7
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;70
Países Bajos;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;71,3
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;88
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;87,2
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;86,1
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;84
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;84,8
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;83,9
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;83,2
Países Bajos;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;82,6
